employee_id,first_name,last_name,department,job_title,hire_date,home_district,home_address,home_lat,home_lng,reported_lat,reported_lng,work_district,work_address,work_lat,work_lng,distance_home_to_work_km,address_changes_last_year,last_verified_date,address_valid,gps_location_mismatch,is_anomaly,likely_to_relocate,relocation_score
RW-EMP-00090,Amina,Habimana,Ministry of Justice,Director,2020-10-02,Kayonza,"KG 435 St, Remera, Kayonza",-1.877698,30.65822,-1.879401,30.654559,Kayonza,"KK 176 St, Masaka, Kayonza",-1.882026,30.648193,1.21,0,2024-06-04,1,0,0,0,0.09
RW-EMP-00091,Jean,Ingabire,Rwanda Development Board,Supervisor,2019-11-10,Musanze,"KG 86 St, Masaka, Musanze",-1.494627,29.622452,-1.494587,29.622858,Musanze,"KN 123 St, Kagugu, Musanze",-1.498957,29.631529,1.12,1,2024-05-10,1,0,0,0,0.13
RW-EMP-00092,Claudine,Ntakirutimana,Ministry of Finance,Engineer,2018-09-15,Rubavu,"NR 355 St, Kacyiru, Rubavu",-1.684023,29.259528,-1.684022,29.259529,Rubavu,"KN 207 St, Masaka, Rubavu",-1.682104,29.262008,0.35,0,2024-09-24,1,0,0,0,0.02
RW-EMP-00093,Innocent,Uwimana,Ministry of Justice,Manager,2022-11-20,Kicukiro,"RN 305 St, Kanombe, Kicukiro",-1.995753,30.098013,-1.976298,30.114536,Kicukiro,"KK 286 St, Kimironko, Kicukiro",-2.000288,30.092616,0.78,0,2024-08-31,1,1,0,0,0.24
RW-EMP-00094,Eric,Uwimana,Ministry of Finance,Engineer,2018-01-10,Muhanga,"KN 160 St, Kagugu, Muhanga",-2.07755,29.759965,-2.077991,29.75992,Muhanga,"KG 25 St, Nyamirambo, Muhanga",-2.080942,29.757574,0.46,0,2024-07-28,1,0,0,0,0.08
RW-EMP-00095,Emmanuel,Ingabire,Ministry of Infrastructure,Supervisor,2022-06-02,Rwamagana,"NR 327 St, Masaka, Rwamagana",-1.939946,30.441539,-1.938933,30.44348,Rwamagana,"RN 326 St, Kimironko, Rwamagana",-1.955129,30.429219,2.17,0,2024-12-13,1,0,0,0,0.05
RW-EMP-00096,Odette,Ntakirutimana,Ministry of Infrastructure,Supervisor,2020-05-11,Kayonza,"NR 217 St, Masaka, Kayonza",-1.893078,30.662972,-1.892779,30.65909,Rwamagana,"RN 425 St, Remera, Rwamagana",-1.951796,30.439875,25.61,0,2024-11-06,1,0,0,0,0.1
RW-EMP-00097,Chantal,Tuyisenge,Ministry of Education,Senior Officer,2020-02-17,Musanze,"NR 318 St, Kibagabaga, Musanze",-1.494597,29.643456,-1.492439,29.643363,Musanze,"NR 327 St, Gisozi, Musanze",-1.497984,29.632318,1.29,4,2024-08-23,1,0,0,0,0.36
RW-EMP-00098,Odette,Mukamana,Ministry of ICT,Manager,2019-12-11,Musanze,"RN 304 St, Gisozi, Musanze",-1.497835,29.626826,-1.530658,29.672027,Musanze,"KK 342 St, Kimironko, Musanze",-1.501118,29.634091,0.88,0,2024-12-02,0,1,1,0,0.26
RW-EMP-00099,Eric,Gashumba,Ministry of Infrastructure,Administrator,2020-12-07,Rubavu,"KG 398 St, Remera, Rubavu",-1.69187,29.260647,-1.692707,29.264186,Rubavu,"RN 216 St, Kanombe, Rubavu",-1.684854,29.252514,1.19,0,2024-02-01,1,0,0,0,0.01
RW-EMP-00100,Eric,Uwase,Ministry of Justice,Nurse,2022-08-03,Rubavu,"KN 457 St, Gikondo, Rubavu",-1.684895,29.245629,-1.686762,29.248859,Rubavu,"NR 82 St, Gikondo, Rubavu",-1.683617,29.257652,1.34,0,2024-11-10,1,0,0,0,0.03
RW-EMP-00101,Chantal,Ingabire,Ministry of Education,Director,2019-10-13,Nyarugenge,"KG 330 St, Remera, Nyarugenge",-1.958099,30.051917,-1.960733,30.054748,Nyarugenge,"KK 140 St, Masaka, Nyarugenge",-1.945615,30.064782,1.99,0,2024-02-14,1,0,0,0,0.03
RW-EMP-00102,Innocent,Tuyisenge,Rwanda National Police,Supervisor,2018-11-20,Kicukiro,"KG 211 St, Kanombe, Kicukiro",-2.001924,30.090024,-2.005298,30.090006,Kicukiro,"KG 109 St, Gisozi, Kicukiro",-1.998346,30.10301,1.5,0,2024-09-10,1,0,0,0,0.08
RW-EMP-00103,Fidele,Abayisenga,Ministry of ICT,Supervisor,2019-02-11,Rubavu,"NR 370 St, Remera, Rubavu",-1.676776,29.269121,-1.67671,29.26926,Rubavu,"KG 271 St, Kacyiru, Rubavu",-1.683155,29.25856,1.37,1,2024-01-06,1,0,0,0,0.15
RW-EMP-00104,Alexis,Habimana,Ministry of Health,Director,2020-11-18,Kayonza,"KN 446 St, Kacyiru, Kayonza",-1.897494,30.653492,-1.897736,30.653038,Musanze,"KK 345 St, Kimironko, Musanze",-1.502344,29.628515,121.93,1,2024-07-30,1,0,0,0,0.45
RW-EMP-00105,Yvonne,Sibomana,Ministry of Infrastructure,Teacher,2020-12-31,Huye,"KK 337 St, Kibagabaga, Huye",-2.594447,29.736468,-2.595473,29.729188,Huye,"KN 319 St, Masaka, Huye",-2.597385,29.734126,0.42,1,2024-01-07,0,1,1,0,0.34
RW-EMP-00106,Eric,Tuyisenge,Ministry of Infrastructure,Manager,2019-05-23,Musanze,"KG 99 St, Remera, Musanze",-1.49774,29.643212,-1.498383,29.644684,Musanze,"KN 293 St, Gisozi, Musanze",-1.498131,29.637691,0.61,0,2024-09-20,1,0,0,0,0.06
RW-EMP-00107,Vestine,Bizimana,Ministry of Agriculture,Accountant,2020-02-27,Gasabo,"RN 143 St, Gisozi, Gasabo",-1.893726,30.117283,-1.892111,30.118337,Gasabo,"KN 23 St, Nyamirambo, Gasabo",-1.895862,30.112299,0.6,0,2024-02-23,1,0,0,0,0.08
RW-EMP-00108,Amina,Uwimana,Ministry of Finance,Specialist,2018-04-15,Musanze,"KG 94 St, Kibagabaga, Musanze",-1.48875,29.63377,-1.322421,29.678666,Musanze,"RN 119 St, Kanombe, Musanze",-1.499701,29.634915,1.22,1,2024-03-19,1,1,0,0,0.38
RW-EMP-00109,Rodrigue,Mukamana,Rwanda Revenue Authority,Teacher,2018-05-23,Nyarugenge,"NR 47 St, Nyamirambo, Nyarugenge",-1.940327,30.05448,-1.939059,30.055198,Nyarugenge,"RN 393 St, Kacyiru, Nyarugenge",-1.939947,30.061902,0.82,0,2024-11-15,1,0,0,0,0.01
RW-EMP-00110,Pierre,Uwitonze,Rwanda Development Board,Nurse,2018-11-22,Rusizi,"KG 44 St, Kanombe, Rusizi",-2.482006,28.898591,-2.480702,28.899059,Rusizi,"RN 397 St, Gisozi, Rusizi",-2.481797,28.91389,1.7,5,2024-07-30,1,0,0,0,0.43
RW-EMP-00111,Marie,Tuyisenge,Ministry of Infrastructure,Coordinator,2022-11-30,Kicukiro,"KG 374 St, Gikondo, Kicukiro",-1.992581,30.083822,-1.99275,30.085811,Kicukiro,"KK 444 St, Gisozi, Kicukiro",-1.992911,30.093195,1.04,2,2024-02-02,1,0,0,0,0.17
RW-EMP-00112,Josiane,Abayisenga,Ministry of Health,Coordinator,2021-04-27,Muhanga,"RN 354 St, Kimironko, Muhanga",-2.089665,29.745115,-2.090574,29.740958,Muhanga,"NR 114 St, Gikondo, Muhanga",-2.076703,29.749334,1.51,0,2024-07-16,1,0,0,0,0.01
RW-EMP-00113,Patrick,Niyonzima,Ministry of ICT,Engineer,2018-07-04,Rusizi,"KG 339 St, Masaka, Rusizi",-2.473069,28.901982,-2.475119,28.903499,Rusizi,"KK 247 St, Kacyiru, Rusizi",-2.476538,28.905657,0.56,0,2024-05-14,1,0,0,0,0.01
RW-EMP-00114,Solange,Kayitesi,Ministry of Justice,Specialist,2020-04-23,Nyarugenge,"RN 345 St, Kagugu, Nyarugenge",-1.952076,30.069454,-1.951882,30.071683,Nyarugenge,"KG 236 St, Masaka, Nyarugenge",-1.940099,30.060959,1.63,0,2024-03-28,1,0,0,0,0.09
RW-EMP-00115,Innocent,Tuyisenge,Ministry of Agriculture,Supervisor,2019-05-22,Gasabo,"KG 240 St, Gikondo, Gasabo",-1.89877,30.113813,-1.899213,30.113143,Gasabo,"KG 137 St, Kanombe, Gasabo",-1.898206,30.11592,0.24,0,2024-07-04,1,0,0,0,0.01
RW-EMP-00116,Beatrice,Habimana,Rwanda Development Board,Senior Officer,2023-02-06,Kicukiro,"KN 413 St, Masaka, Kicukiro",-1.998423,30.097091,-1.996565,30.09407,Kicukiro,"NR 11 St, Kanombe, Kicukiro",-1.991841,30.097221,0.73,0,2024-08-20,0,0,0,0,0.0
RW-EMP-00117,Olivier,Nkurunziza,Rwanda National Police,Engineer,2018-04-05,Rwamagana,"KG 247 St, Kimironko, Rwamagana",-1.940824,30.437537,-1.942208,30.440781,Rwamagana,"KG 197 St, Kagugu, Rwamagana",-1.949783,30.436235,1.0,0,2024-02-02,1,0,0,0,0.1
RW-EMP-00118,Beatrice,Ntirenganya,Ministry of Finance,Officer,2023-04-19,Kicukiro,"RN 76 St, Gisozi, Kicukiro",-1.992428,30.087785,-1.99144,30.089864,Kicukiro,"KK 348 St, Masaka, Kicukiro",-1.994121,30.098644,1.22,0,2024-03-26,1,0,0,0,0.1
RW-EMP-00119,Rodrigue,Bizimana,Ministry of ICT,Supervisor,2021-05-26,Kayonza,"KK 234 St, Masaka, Kayonza",-1.881908,30.650109,-1.88403,30.648948,Kayonza,"KK 293 St, Kanombe, Kayonza",-1.879216,30.65498,0.62,0,2024-10-04,0,0,0,0,0.1
RW-EMP-00120,Emmanuel,Mukamana,Ministry of Justice,Specialist,2018-10-16,Kicukiro,"KK 190 St, Nyamirambo, Kicukiro",-1.989271,30.108595,-1.988476,30.105814,Kicukiro,"KK 405 St, Kagugu, Kicukiro",-1.994953,30.096226,1.51,2,2024-04-27,1,0,0,0,0.21
RW-EMP-00121,Fidele,Mukamana,Ministry of Health,Inspector,2021-12-21,Rwamagana,"KG 310 St, Kimironko, Rwamagana",-1.950659,30.433252,-1.952428,30.430975,Rwamagana,"RN 495 St, Kibagabaga, Rwamagana",-1.949983,30.433464,0.08,0,2024-09-29,1,0,0,0,0.0
RW-EMP-00122,Rodrigue,Kayitesi,Rwanda National Police,Administrator,2022-08-09,Kicukiro,"KK 193 St, Gikondo, Kicukiro",-1.98273,30.102752,-1.98701,30.102727,Kicukiro,"NR 249 St, Gisozi, Kicukiro",-1.993262,30.099121,1.24,0,2024-03-29,1,0,0,0,0.01
RW-EMP-00123,Pierre,Bizimana,Ministry of Infrastructure,Administrator,2019-06-21,Nyarugenge,"KK 305 St, Kagugu, Nyarugenge",-1.934289,30.051747,-1.933668,30.055004,Nyarugenge,"KK 178 St, Nyamirambo, Nyarugenge",-1.936872,30.0609,1.06,4,2024-06-21,1,0,0,0,0.33
RW-EMP-00124,Odette,Abayisenga,Rwanda Development Board,Teacher,2022-01-02,Rwamagana,"NR 487 St, Remera, Rwamagana",-1.943955,30.435868,-1.943821,30.435365,Rwamagana,"KK 234 St, Gikondo, Rwamagana",-1.951343,30.430541,1.01,0,2024-07-08,1,0,0,0,0.02
RW-EMP-00125,Josiane,Tuyisenge,Rwanda Revenue Authority,Teacher,2020-08-04,Kayonza,"KN 97 St, Gikondo, Kayonza",-1.871614,30.640655,-1.872768,30.644832,Kayonza,"NR 261 St, Kagugu, Kayonza",-1.879279,30.655514,1.86,4,2024-09-11,1,0,0,0,0.38
RW-EMP-00126,Emmanuel,Ingabire,Ministry of Agriculture,Technician,2020-09-01,Rubavu,"KG 208 St, Gisozi, Rubavu",-1.684071,29.241457,-1.683888,29.242759,Rubavu,"KK 74 St, Gisozi, Rubavu",-1.683294,29.252912,1.27,0,2024-03-13,1,0,0,0,0.04
RW-EMP-00127,Amina,Mutabazi,Ministry of Education,Director,2021-11-09,Musanze,"KK 99 St, Kibagabaga, Musanze",-1.498045,29.633494,-1.494599,29.632244,Musanze,"NR 435 St, Kagugu, Musanze",-1.507184,29.633066,1.02,0,2024-07-28,1,0,0,0,0.04
RW-EMP-00128,Yvonne,Nkurunziza,Ministry of Finance,Coordinator,2019-06-17,Huye,"KN 436 St, Masaka, Huye",-2.584983,29.73792,-2.587612,29.734951,Gasabo,"RN 371 St, Gikondo, Gasabo",-1.902239,30.108498,86.23,0,2024-01-10,1,0,0,0,0.28
RW-EMP-00129,Claudine,Abayisenga,Ministry of Justice,Accountant,2021-09-27,Kayonza,"NR 411 St, Gisozi, Kayonza",-1.894423,30.652732,-1.894427,30.653093,Kayonza,"NR 102 St, Kacyiru, Kayonza",-1.882976,30.652075,1.27,0,2024-10-29,0,0,0,0,0.02
RW-EMP-00130,Pierre,Niyonzima,Ministry of ICT,Officer,2022-12-21,Rwamagana,"KN 332 St, Masaka, Rwamagana",-1.954778,30.43945,-1.957741,30.440785,Rwamagana,"RN 299 St, Kimironko, Rwamagana",-1.941438,30.43142,1.73,2,2024-03-20,1,0,0,0,0.26
RW-EMP-00131,Eric,Habyarimana,Ministry of Education,Supervisor,2020-10-02,Musanze,"KK 20 St, Gikondo, Musanze",-1.499136,29.630464,-1.501325,29.629203,Musanze,"NR 57 St, Remera, Musanze",-1.50764,29.632803,0.98,1,2024-07-16,1,0,0,0,0.16
RW-EMP-00132,Eric,Bizimana,Rwanda National Police,Senior Officer,2018-10-28,Nyarugenge,"KN 340 St, Kimironko, Nyarugenge",-1.935591,30.060618,-1.936911,30.059699,Musanze,"KG 70 St, Kagugu, Musanze",-1.506188,29.630451,67.47,0,2024-10-30,1,0,0,0,0.25
RW-EMP-00133,Janvier,Ntakirutimana,Rwanda Revenue Authority,Technician,2020-05-22,Huye,"RN 475 St, Kimironko, Huye",-2.598719,29.726065,-2.598368,29.730201,Huye,"NR 201 St, Kibagabaga, Huye",-2.598991,29.736307,1.14,0,2024-12-19,1,0,0,0,0.08
RW-EMP-00134,Esperance,Uwase,Ministry of Justice,Teacher,2018-08-30,Huye,"KN 454 St, Kimironko, Huye",-2.59431,29.751392,-2.723391,29.828302,Huye,"NR 398 St, Kacyiru, Huye",-2.597519,29.743662,0.93,1,2024-12-18,0,1,1,0,0.29
RW-EMP-00135,Janvier,Munyakazi,Rwanda National Police,Supervisor,2018-09-11,Nyarugenge,"KK 441 St, Gikondo, Nyarugenge",-1.940801,30.066975,-1.939924,30.066738,Nyarugenge,"RN 151 St, Remera, Nyarugenge",-1.939404,30.060564,0.73,0,2024-05-31,1,0,0,0,0.08
RW-EMP-00136,Pierre,Mutabazi,Rwanda Revenue Authority,Analyst,2019-01-26,Kayonza,"RN 498 St, Kimironko, Kayonza",-1.876156,30.639176,-1.873608,30.636063,Musanze,"KK 296 St, Kagugu, Musanze",-1.497927,29.637442,118.85,0,2024-02-28,1,0,0,0,0.37
RW-EMP-00137,Vestine,Abayisenga,Rwanda Revenue Authority,Inspector,2019-08-15,Kicukiro,"NR 200 St, Masaka, Kicukiro",-1.990361,30.097428,-1.988364,30.097047,Rusizi,"NR 290 St, Gikondo, Rusizi",-2.478956,28.909344,142.59,0,2024-09-05,1,0,0,0,0.37
RW-EMP-00138,Solange,Ntirenganya,Ministry of Education,Teacher,2023-05-10,Muhanga,"NR 134 St, Remera, Muhanga",-2.087694,29.755465,-2.087785,29.756713,Muhanga,"KG 90 St, Kibagabaga, Muhanga",-2.076959,29.752238,1.24,0,2024-07-19,0,0,0,0,0.09
RW-EMP-00139,Alexis,Ntirenganya,Ministry of Justice,Inspector,2021-09-20,Gasabo,"KG 141 St, Gikondo, Gasabo",-1.889914,30.127602,-1.888568,30.131897,Gasabo,"NR 284 St, Kacyiru, Gasabo",-1.900881,30.11041,2.26,0,2024-11-11,1,0,0,0,0.07
RW-EMP-00140,Olivier,Niyonzima,Ministry of Health,Analyst,2019-06-17,Rwamagana,"KN 499 St, Gikondo, Rwamagana",-1.95825,30.4437,-1.960735,30.4423,Rwamagana,"RN 109 St, Nyamirambo, Rwamagana",-1.948844,30.436495,1.32,0,2024-10-31,1,0,0,0,0.01
RW-EMP-00141,Patrick,Kayitesi,Ministry of Education,Teacher,2018-04-04,Musanze,"KG 233 St, Kacyiru, Musanze",-1.507718,29.637046,-1.510167,29.637133,Musanze,"KK 39 St, Kanombe, Musanze",-1.501117,29.634857,0.77,0,2024-01-23,1,0,0,0,0.04
RW-EMP-00142,Claudine,Tuyisenge,Rwanda National Police,Teacher,2022-05-19,Rusizi,"KG 148 St, Kimironko, Rusizi",-2.462226,28.909376,-2.462251,28.909221,Rusizi,"NR 111 St, Kanombe, Rusizi",-2.48818,28.904611,2.93,4,2024-01-03,1,0,0,0,0.4
RW-EMP-00143,Yvonne,Tuyisenge,Rwanda Development Board,Director,2020-12-07,Muhanga,"KG 366 St, Remera, Muhanga",-2.083412,29.749564,-2.084841,29.752895,Muhanga,"KK 153 St, Gisozi, Muhanga",-2.084852,29.753946,0.51,0,2024-11-14,1,0,0,0,0.06
RW-EMP-00144,Marie,Habyarimana,Ministry of ICT,Accountant,2018-03-18,Kicukiro,"KK 290 St, Remera, Kicukiro",-1.989652,30.111779,-1.989599,30.111626,Kicukiro,"NR 435 St, Gisozi, Kicukiro",-1.991766,30.106822,0.6,0,2024-01-28,1,0,0,0,0.05
RW-EMP-00145,Innocent,Munyakazi,Ministry of Agriculture,Accountant,2018-12-19,Kayonza,"NR 162 St, Kimironko, Kayonza",-1.884594,30.640991,-1.882208,30.640033,Kayonza,"KN 186 St, Nyamirambo, Kayonza",-1.88077,30.653153,1.42,0,2024-01-19,0,0,0,0,0.02
RW-EMP-00146,Beatrice,Uwase,Ministry of Education,Nurse,2022-07-04,Musanze,"RN 329 St, Kibagabaga, Musanze",-1.4975,29.64463,-1.497529,29.644203,Musanze,"KK 151 St, Remera, Musanze",-1.505242,29.632207,1.62,0,2024-07-17,1,0,0,0,0.01
RW-EMP-00147,Immaculee,Munyakazi,Rwanda National Police,Inspector,2019-06-03,Muhanga,"KK 374 St, Kibagabaga, Muhanga",-2.0821,29.751439,-2.083679,29.747603,Muhanga,"KN 124 St, Kagugu, Muhanga",-2.083071,29.750841,0.13,0,2024-01-26,1,0,0,0,0.0
RW-EMP-00148,Rodrigue,Bizimana,Ministry of Finance,Specialist,2021-08-26,Rubavu,"KK 180 St, Masaka, Rubavu",-1.694446,29.247955,-1.690347,29.247052,Rubavu,"KK 214 St, Kacyiru, Rubavu",-1.684888,29.26595,2.26,0,2024-05-09,1,0,0,0,0.01
RW-EMP-00149,Alexis,Habimana,Rwanda National Police,Senior Officer,2020-04-27,Musanze,"NR 199 St, Nyamirambo, Musanze",-1.493307,29.632765,-1.495999,29.63543,Musanze,"NR 195 St, Kanombe, Musanze",-1.504185,29.640427,1.48,0,2024-01-22,1,0,0,0,0.06
RW-EMP-00150,Josiane,Uwase,Ministry of Infrastructure,Analyst,2021-01-23,Rubavu,"RN 308 St, Nyamirambo, Rubavu",-1.681174,29.256586,-1.683849,29.258506,Rubavu,"NR 267 St, Masaka, Rubavu",-1.679839,29.26586,1.04,0,2024-08-06,1,0,0,0,0.05
RW-EMP-00151,Eric,Mukamana,Rwanda Revenue Authority,Technician,2020-11-08,Musanze,"NR 282 St, Kacyiru, Musanze",-1.490709,29.638054,-1.487323,29.640328,Musanze,"KG 193 St, Kibagabaga, Musanze",-1.500326,29.634405,1.14,3,2024-12-26,1,0,0,0,0.27
RW-EMP-00152,Yvonne,Uwimana,Ministry of ICT,Specialist,2022-11-12,Nyarugenge,"KG 362 St, Masaka, Nyarugenge",-1.955138,30.058288,-1.958957,30.057562,Nyarugenge,"NR 15 St, Kibagabaga, Nyarugenge",-1.947831,30.065843,1.17,2,2024-08-13,1,0,0,0,0.21
RW-EMP-00153,Claudine,Gashumba,Ministry of Infrastructure,Manager,2018-12-09,Nyarugenge,"KN 304 St, Kibagabaga, Nyarugenge",-1.939988,30.058934,-1.943652,30.059419,Nyarugenge,"NR 262 St, Gikondo, Nyarugenge",-1.944109,30.061907,0.56,2,2024-04-02,1,0,0,0,0.25
RW-EMP-00154,Alexis,Ingabire,Ministry of ICT,Officer,2018-11-08,Nyarugenge,"RN 391 St, Nyamirambo, Nyarugenge",-1.930078,30.050649,-1.927512,30.050322,Nyarugenge,"KG 478 St, Gikondo, Nyarugenge",-1.943009,30.063321,2.01,0,2024-05-16,1,0,0,0,0.03
RW-EMP-00155,Marie,Uwimana,Ministry of Justice,Engineer,2018-03-18,Gasabo,"NR 157 St, Gisozi, Gasabo",-1.908238,30.113525,-1.907376,30.114434,Gasabo,"KN 418 St, Kibagabaga, Gasabo",-1.894617,30.120334,1.69,0,2024-08-05,1,0,0,0,0.04
RW-EMP-00156,Rodrigue,Tuyisenge,Ministry of Infrastructure,Director,2020-03-31,Musanze,"NR 166 St, Kibagabaga, Musanze",-1.500244,29.634843,-1.50036,29.634786,Gasabo,"KN 131 St, Kagugu, Gasabo",-1.89518,30.112507,68.8,0,2024-01-25,1,0,0,0,0.3
RW-EMP-00157,Odette,Habyarimana,Ministry of Education,Supervisor,2021-05-21,Rusizi,"KN 42 St, Kibagabaga, Rusizi",-2.479582,28.911226,-2.480635,28.913889,Rusizi,"KN 105 St, Kacyiru, Rusizi",-2.479637,28.89942,1.31,0,2024-02-07,1,0,0,0,0.01
RW-EMP-00158,Rodrigue,Tuyisenge,Rwanda National Police,Analyst,2022-09-11,Nyarugenge,"RN 388 St, Kimironko, Nyarugenge",-1.94326,30.05333,-1.941893,30.056601,Nyarugenge,"KG 4 St, Remera, Nyarugenge",-1.944352,30.061783,0.95,0,2024-08-17,1,0,0,0,0.1
RW-EMP-00159,Pierre,Mutabazi,Rwanda National Police,Nurse,2019-11-08,Musanze,"KN 122 St, Kibagabaga, Musanze",-1.505075,29.623178,-1.506262,29.619058,Rubavu,"NR 296 St, Kibagabaga, Rubavu",-1.679248,29.253495,45.36,0,2024-02-21,1,0,0,0,0.19
RW-EMP-00160,Alexis,Mutabazi,Rwanda National Police,Senior Officer,2018-04-06,Huye,"NR 137 St, Nyamirambo, Huye",-2.613769,29.738067,-2.6147,29.737008,Huye,"KG 461 St, Masaka, Huye",-2.60413,29.738713,1.07,0,2024-04-10,1,0,0,0,0.08
RW-EMP-00161,Marie,Uwase,Rwanda National Police,Coordinator,2021-12-01,Muhanga,"KK 264 St, Masaka, Muhanga",-2.068848,29.751865,-2.06932,29.75106,Muhanga,"KK 316 St, Masaka, Muhanga",-2.07835,29.748839,1.11,3,2024-02-06,1,0,0,0,0.32
RW-EMP-00162,Innocent,Ingabire,Ministry of Justice,Accountant,2020-02-04,Gasabo,"NR 297 St, Kanombe, Gasabo",-1.899714,30.112973,-1.899136,30.114894,Gasabo,"KK 427 St, Kanombe, Gasabo",-1.896097,30.10713,0.76,0,2024-02-21,1,0,0,0,0.02
RW-EMP-00163,Pierre,Ntakirutimana,Rwanda Revenue Authority,Analyst,2020-06-11,Musanze,"KK 466 St, Kimironko, Musanze",-1.510642,29.631517,-1.510798,29.627432,Musanze,"KN 449 St, Kagugu, Musanze",-1.500466,29.63177,1.13,2,2024-06-13,0,0,0,0,0.25
RW-EMP-00164,Jean,Sibomana,Ministry of Health,Accountant,2022-11-28,Nyarugenge,"NR 126 St, Masaka, Nyarugenge",-1.942401,30.063972,-1.940712,30.063544,Nyarugenge,"KG 372 St, Kagugu, Nyarugenge",-1.948303,30.055112,1.18,0,2024-06-05,1,0,0,0,0.01
RW-EMP-00165,Olivier,Mutabazi,Ministry of Finance,Analyst,2019-02-22,Kayonza,"KN 495 St, Kacyiru, Kayonza",-1.884828,30.647972,-1.884426,30.649176,Kayonza,"RN 446 St, Kimironko, Kayonza",-1.882681,30.654213,0.73,2,2024-10-13,1,0,0,0,0.24
RW-EMP-00166,Eric,Habimana,Ministry of ICT,Teacher,2018-09-12,Kayonza,"RN 205 St, Gisozi, Kayonza",-1.888486,30.658953,-1.886569,30.660422,Kayonza,"KK 105 St, Remera, Kayonza",-1.886142,30.643099,1.78,2,2024-11-15,1,0,0,0,0.26
RW-EMP-00167,Rodrigue,Kayitesi,Rwanda Revenue Authority,Director,2021-08-08,Rubavu,"NR 231 St, Kibagabaga, Rubavu",-1.66874,29.250591,-1.672622,29.249092,Rubavu,"NR 331 St, Kacyiru, Rubavu",-1.682196,29.258587,1.74,1,2024-02-19,1,0,0,0,0.1
RW-EMP-00168,Fabiola,Abayisenga,Rwanda Revenue Authority,Technician,2022-02-27,Kayonza,"KG 440 St, Masaka, Kayonza",-1.883743,30.646219,-1.883837,30.646037,Kayonza,"NR 58 St, Kanombe, Kayonza",-1.88089,30.655607,1.09,1,2024-02-05,1,0,0,0,0.16
RW-EMP-00169,Fidele,Gashumba,Ministry of Agriculture,Senior Officer,2018-01-29,Rusizi,"KN 458 St, Kibagabaga, Rusizi",-2.483365,28.898031,-2.482165,28.899931,Rusizi,"NR 312 St, Kibagabaga, Rusizi",-2.480189,28.906992,1.06,0,2024-08-07,1,0,0,0,0.05
RW-EMP-00170,Alexis,Nkurunziza,Rwanda Revenue Authority,Engineer,2022-05-04,Kayonza,"RN 40 St, Gisozi, Kayonza",-1.892047,30.659259,-1.892151,30.659225,Kayonza,"NR 121 St, Kanombe, Kayonza",-1.882506,30.654688,1.17,1,2024-01-15,1,0,0,0,0.18
RW-EMP-00171,Odette,Ntakirutimana,Ministry of Education,Engineer,2021-05-07,Nyarugenge,"KK 221 St, Kacyiru, Nyarugenge",-1.933315,30.05803,-1.933134,30.057647,Kicukiro,"KK 330 St, Kanombe, Kicukiro",-1.992827,30.097011,7.9,5,2024-05-24,1,0,0,0,0.48
RW-EMP-00172,Janvier,Ndayisaba,Ministry of Health,Accountant,2019-04-08,Nyarugenge,"NR 320 St, Kimironko, Nyarugenge",-1.946286,30.050136,-1.946381,30.047645,Nyarugenge,"RN 139 St, Kanombe, Nyarugenge",-1.94409,30.062186,1.36,1,2024-10-06,1,0,0,0,0.16
RW-EMP-00173,Amina,Munyakazi,Ministry of Education,Officer,2022-05-24,Musanze,"RN 2 St, Kagugu, Musanze",-1.500278,29.641494,-1.500688,29.642142,Musanze,"KG 152 St, Remera, Musanze",-1.499041,29.635031,0.73,0,2024-08-06,1,0,0,0,0.05
RW-EMP-00174,Jean,Niyonzima,Ministry of ICT,Director,2023-03-25,Kicukiro,"RN 427 St, Kimironko, Kicukiro",-2.001963,30.113016,-1.999696,30.113476,Kicukiro,"NR 35 St, Kimironko, Kicukiro",-1.994917,30.090783,2.59,1,2024-01-04,1,0,0,0,0.19
RW-EMP-00175,Solange,Kayitesi,Ministry of ICT,Accountant,2021-09-08,Musanze,"NR 225 St, Remera, Musanze",-1.507175,29.633899,-1.507063,29.637555,Musanze,"KK 201 St, Gikondo, Musanze",-1.494439,29.641927,1.67,0,2024-08-22,1,0,0,0,0.07
RW-EMP-00176,Beatrice,Munyakazi,Ministry of Infrastructure,Coordinator,2020-09-15,Nyarugenge,"KG 221 St, Kimironko, Nyarugenge",-1.94574,30.058626,-1.946185,30.057725,Rubavu,"KN 450 St, Gisozi, Rubavu",-1.685584,29.251976,94.08,2,2024-09-05,1,0,0,0,0.48
RW-EMP-00177,Alexis,Habimana,Ministry of Justice,Accountant,2020-07-07,Kicukiro,"NR 495 St, Gikondo, Kicukiro",-2.009144,30.10166,-2.00895,30.1004,Kicukiro,"KK 250 St, Kimironko, Kicukiro",-1.999433,30.100222,1.09,0,2024-09-16,1,0,0,0,0.07
RW-EMP-00178,Vestine,Niyonzima,Ministry of Education,Administrator,2020-08-18,Huye,"RN 50 St, Gikondo, Huye",-2.594118,29.745521,-2.59452,29.746255,Huye,"KG 456 St, Gisozi, Huye",-2.598828,29.736426,1.14,0,2024-08-04,1,0,0,0,0.1
